ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,50_50,bad_behaviour_card,ball_recovery_offensive,block_offensive,goalkeeper_shot_saved_off_target,shot_open_goal,shot_saved_off_target,goalkeeper_shot_saved_to_post,injury_stoppage_in_chain,pass_goal_assist,pass_straight,pass_no_touch,clearance_other,pass_miscommunication,shot_saved_to_post,block_deflection,dribble_no_touch,shot_redirect,block_save_block,shot_deflected,player_off_permanent,goalkeeper_success_in_play,shot_follows_dribble,goalkeeper_lost_out,half_start_late_video_start,goalkeeper_lost_in_play,goalkeeper_penalty_saved_to_post,goalkeeper_saved_to_post
,,,,,,,,,,,,,,1.851497,,,,,,,,,,,,,,,,2049d96b-0638-4c2d-bcfa-5515298b4054,2550,,"[21.0, 52.8]",3754058,58,,,,,-0.46108022,,Right Foot,,,,"[52.2, 37.3]",High Pass,,34.838055,,,Glenn Murray,3085.0,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,110,AFC Bournemouth,28,['cc1fad4f-4197-430a-b0a4-020beb985023'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:13:37.302,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,,9238a47b-803d-493a-824c-fad3c6e20a1f,2562,,"[43.5, 29.6]",3754058,59,,True,,,-1.2293439,,Right Foot,,,,"[47.8, 17.5]",Ground Pass,,12.841339,,,Charlie Daniels,3345.0,,,,,Free Kick,2,From Free Kick,Andrew Surman,3344.0,Center Defensive Midfield,111,AFC Bournemouth,28,['e61af822-25e9-48d2-870c-c6d24bfd73b7'],18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:18.806,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.191984,,,,,,,,,,,,,,,,d4ca015e-5148-4e87-9c18-051edde9f72b,2564,,"[61.3, 2.6]",3754058,59,,,,,0.28551266,,Left Foot,,,,"[81.4, 8.5]",High Pass,,20.94803,Incomplete,,Junior Stanislas,3463.0,,,,,,2,From Free Kick,Charlie Daniels,3345.0,Left Back,111,AFC Bournemouth,28,"['4f80b8ed-7621-45e9-b383-b22fea09948b', '5ffb855f-3a8c-4ffd-8958-e8c453e6db4e']",22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:22.684,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.763513,,,,,,,,,,,,,,,,5ffb855f-3a8c-4ffd-8958-e8c453e6db4e,2566,,"[38.7, 71.6]",3754058,59,,,,,-0.037956446,,Head,,,,"[46.6, 71.3]",Low Pass,,7.905694,,,Danny Drinkwater,3662.0,,,,,Recovery,2,Regular Play,Danny Simpson,3270.0,Right Back,112,Leicester City,22,"['1e942b0c-dda2-436f-b683-9d714fdf5cb6', 'd4ca015e-5148-4e87-9c18-051edde9f72b']",23,,,,,,,,,,,,,,,,,Leicester City,22,00:14:23.876,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4.15508,,,,,,,,,,,,,,,,f2aae013-cb09-44c9-b868-9e0185699299,2569,,"[50.6, 63.6]",3754058,59,,,,,-0.70072305,,Right Foot,,,,"[106.2, 16.7]",High Pass,,72.73905,,,Nathan Dyer,3631.0,,True,,,,2,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,112,Leicester City,22,['3bac03be-bb16-4422-8f4e-88304df4f466'],27,,,,,,,,,,,,,,,,,Leicester City,22,00:14:27.750,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.06558,,,,,,,,,,,,,,,,e3afb390-6cc5-4806-ba0b-fb8f2c76c4f4,2573,,"[106.6, 25.2]",3754058,59,,,,,-0.24497867,,Right Foot,,,,"[113.0, 23.6]",Ground Pass,,6.596969,,,Jamie Vardy,10960.0,,,,,,2,Regular Play,Nathan Dyer,3631.0,Right Center Forward,112,Leicester City,22,"['b6f1223b-4cfd-4b84-ad1e-bd056983db3e', 'c423b523-981b-4338-87a0-73e7646716ac']",35,,,,,,,,,,,,,,,,,Leicester City,22,00:14:35.401,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.245879,,,,,,,,,,,,,,,,3476f362-8a72-4408-a854-d40ce7e82059,2576,,"[113.0, 23.6]",3754058,59,,,,,1.2254956,,Left Foot,True,,,"[118.0, 37.5]",High Pass,,14.771933,Incomplete,,Riyad Mahrez,3814.0,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,112,Leicester City,22,"['895667a8-91f2-4561-b5c1-468b684567d6', 'e423b499-4744-40a6-ad11-b9a2eb35d808']",36,,,,,,,,,,,,,,,,,Leicester City,22,00:14:36.587,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.288267,,,,,,,,,,,,,,,,503cc31a-4fa9-4b4d-8a12-0736d5f9d574,2579,,"[12.3, 47.0]",3754058,59,,True,,,0.2537741,,Right Foot,,,,"[47.0, 56.0]",High Pass,,35.848152,,,Matt Ritchie,3049.0,,,,,,2,Regular Play,Artur Boruc,20074.0,Goalkeeper,112,Leicester City,22,['c3b1f11d-75ad-47d3-9687-7aadb0ef81ee'],56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:56.671,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.979647,,,,,,,,,,,,,,,,d38e54a7-4c88-43df-8a84-8414c510cf42,2581,,"[47.0, 56.0]",3754058,59,,,,,2.6482928,,Other,,,,"[28.4, 66.0]",Low Pass,,21.117765,Incomplete,,Adam Smith,6409.0,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,112,Leicester City,22,"['86613075-a1dc-4e38-a9bf-0c996f772908', 'e838a54d-1aa9-46b4-be81-16de43049c69']",58,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:58.959,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.790266,,,,,,,,,,,,,,,,f634a9c2-c55b-4ac0-86c7-7c4b0fd995fa,2590,,"[120.0, 0.1]",3754058,60,,,,,1.6933672,,Right Foot,,,,"[114.9, 41.5]",High Pass,True,41.712948,Incomplete,,,,,True,Inswinging,,Corner,2,From Corner,Marc Albrighton,3307.0,Left Midfield,113,Leicester City,22,['090fd148-884c-4249-bb5f-bb2b97351df8'],30,,,,,,,,,,,,,,,,,Leicester City,22,00:15:30.080,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,3e9001a7-a186-4ddf-aeb9-3fc51c760b63,2592,,"[11.3, 35.3]",3754058,60,,True,,,0.10006627,,Right Foot,,,,"[36.2, 37.8]",Ground Pass,,25.025187,,,Dan Gosling,3343.0,,,,,,2,From Keeper,Artur Boruc,20074.0,Goalkeeper,114,AFC Bournemouth,28,['d1877d82-6b1b-46ad-8040-f2f1a758dcd2'],41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:41.212,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.000168,,,,,,,,,,,,,,,,d6cdf13c-8d7e-49c6-92ba-6c5346fda4fb,2594,,"[37.3, 39.5]",3754058,60,,,,,0.9084482,,Right Foot,,,,"[49.7, 55.4]",Ground Pass,,20.163582,,,Matt Ritchie,3049.0,,,,,,2,From Keeper,Dan Gosling,3343.0,Right Center Midfield,114,AFC Bournemouth,28,['4c71bd3a-35d7-4eae-8e95-a80a2147493c'],44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:44.193,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.072304,,,,,,,,,,,,,,,,78103feb-18a9-443e-a576-c93f5848b51f,2596,,"[49.7, 55.4]",3754058,60,,,,,2.534462,,Right Foot,,,,"[36.6, 64.5]",Ground Pass,,15.950548,,,Adam Smith,6409.0,,,,,,2,From Keeper,Matt Ritchie,3049.0,Right Midfield,114,AFC Bournemouth,28,['7cb46ee7-0de3-4c80-bd51-4e9d04ceab43'],45,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:45.193,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,3db8a89b-efba-4f1c-a2c6-f43a7d4332ac,2598,,"[41.8, 69.8]",3754058,60,,True,,,3.0936294,,Right Foot,,,,"[16.8, 71.0]",Ground Pass,,25.028784,,,Steve Cook,3341.0,,,,,,2,From Keeper,Adam Smith,6409.0,Right Back,114,AFC Bournemouth,28,['c3c4f554-19bc-4220-b42d-8349a3ead9e3'],52,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:52.552,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.808412,,,,,,,,,,,,,,,,dbd7fb2a-872f-4d03-97a2-72998d741378,2600,,"[16.5, 71.0]",3754058,60,,True,,,-1.9482201,,Right Foot,,,,"[5.4, 43.0]",Ground Pass,,30.119926,,,Artur Boruc,20074.0,,,,,,2,From Keeper,Steve Cook,3341.0,Left Center Back,114,AFC Bournemouth,28,['2816df95-3a57-4baa-918f-e84e9ec1f133'],54,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:54.467,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3.593947,,,,,,,,,,,,,,,,07524f56-9fef-40dc-9b5e-c19798c777f2,2602,,"[7.3, 39.9]",3754058,60,,,,,-0.38352752,,Left Foot,,,,"[75.7, 12.3]",High Pass,,73.75852,Incomplete,,Junior Stanislas,3463.0,,,,,,2,From Keeper,Artur Boruc,20074.0,Goalkeeper,114,AFC Bournemouth,28,"['ccd9f747-7635-4222-b003-d3d916e9010c', 'd7357d52-a855-4ca2-9923-c7036fe43f2e']",56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:56.459,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.558863,,,,,,,,,,,,,,,,d7357d52-a855-4ca2-9923-c7036fe43f2e,2604,,"[44.4, 67.8]",3754058,61,,,,,-0.3708913,,Head,,,,"[57.0, 62.9]",High Pass,,13.519245,,,Danny Drinkwater,3662.0,,,,,Recovery,2,Regular Play,Danny Simpson,3270.0,Right Back,115,Leicester City,22,"['07524f56-9fef-40dc-9b5e-c19798c777f2', 'd6c05624-d092-4958-bea2-233069681b00']",0,,,,,,,,,,,,,,,,,Leicester City,22,00:16:00.053,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.824708,,,,,,,,,,,,,,,,48dca4fc-03fe-459b-a832-482f6df0a972,2607,,"[56.9, 68.7]",3754058,61,,,,,2.896614,,Right Foot,,,,"[39.7, 73.0]",High Pass,,17.729355,,,Danny Simpson,3270.0,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,115,Leicester City,22,['57cf19fd-6cd0-4141-8dee-16a1bf1d4218'],2,,,,,,,,,,,,,,,,,Leicester City,22,00:16:02.698,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.91135,,,,,,,,,,,,,,,,c344573c-3b69-466f-b7cd-e6b9f363cf39,2610,,"[35.7, 72.5]",3754058,61,,,,,0.5057913,,Right Foot,,,,"[48.7, 79.7]",Low Pass,,14.860686,,,Danny Drinkwater,3662.0,,,,,,2,Regular Play,Danny Simpson,3270.0,Right Back,115,Leicester City,22,['416d46bb-3f3e-4434-b72c-b128cad51060'],5,,,,,,,,,,,,,,,,,Leicester City,22,00:16:05.978,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.190614,,,,,,,,,,,,,,,,f34b416c-9d26-4564-87a4-3f09449d7dca,2614,,"[47.0, 77.7]",3754058,61,,,,,-2.9304993,,Right Foot,,,,"[31.6, 74.4]",Low Pass,,15.749603,,,Danny Simpson,3270.0,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,115,Leicester City,22,"['0a40ac78-24cd-428e-bdc8-19ccc677b156', 'eff05a44-b779-4d89-b24e-82bb7022428d']",7,,,,,,,,,,,,,,,,,Leicester City,22,00:16:07.277,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.586396,,,,,,,,,,,,,,,,12195e10-cce7-4611-a544-43e7026a27f1,2618,,"[30.7, 73.9]",3754058,61,,,,,-2.2615554,,Right Foot,,,,"[10.2, 49.1]",Ground Pass,,32.175922,,,Kasper Schmeichel,3815.0,,,,,,2,Regular Play,Danny Simpson,3270.0,Right Back,115,Leicester City,22,"['9ebccc05-ba54-422d-87f1-8d4da8f951ba', 'd602c43d-9643-427a-9079-8b07096fcde6']",10,,,,,,,,,,,,,,,,,Leicester City,22,00:16:10.132,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.301423,,,,,,,,,,,,,,,,dfd65289-627c-4957-8f2e-93f94e0c12da,2622,,"[16.3, 43.9]",3754058,61,,,,,-0.6955123,,Right Foot,,,,"[29.0, 33.3]",Ground Pass,,16.54237,,,Robert Huth,40123.0,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,115,Leicester City,22,"['5c41bc00-5483-47b8-8076-5900add11fab', 'bae4314e-d8c2-4abb-8a61-5a44ba50ac74']",15,,,,,,,,,,,,,,,,,Leicester City,22,00:16:15.224,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.981848,,,,,,,,,,,,,,,,e59d01b5-b662-41a6-a477-025bb2cf64bd,2626,,"[30.7, 32.1]",3754058,61,,,,,1.0055475,,Right Foot,,,,"[41.8, 49.6]",Ground Pass,,20.723417,,,Danny Drinkwater,3662.0,,,,,,2,Regular Play,Robert Huth,40123.0,Left Center Back,115,Leicester City,22,"['366b39d2-5355-41b9-9b1f-f0a8ef283adc', 'ea501b49-fe2e-4a3c-b28b-9f1ebd6ee263']",17,,,,,,,,,,,,,,,,,Leicester City,22,00:16:17.342,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.942914,,,,,,,,,,,,,,,,fed3c0af-f529-4992-9270-4d015dc54b2f,2629,,"[53.9, 49.1]",3754058,61,,,,,-0.9870695,,Right Foot,,,,"[82.5, 5.8]",High Pass,,51.892677,,,Christian Fuchs,3812.0,,True,,,,2,Regular Play,Danny Drinkwater,3662.0,Right Center Midfield,115,Leicester City,22,['f9712a55-85f3-47f3-b922-5da1dfcf6843'],22,,,,,,,,,,,,,,,,,Leicester City,22,00:16:22.722,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.336808,,,,,,,,,,,,,,,,da722a00-2540-4e78-91fe-8ef637e064f8,2632,,"[88.0, 4.9]",3754058,61,,,,,0.39422294,,Left Foot,,,,"[100.5, 10.1]",Ground Pass,,13.538464,,,Marc Albrighton,3307.0,,,,,,2,Regular Play,Christian Fuchs,3812.0,Left Back,115,Leicester City,22,['e36e2612-2880-4ffa-ad4f-915708076431'],27,,,,,,,,,,,,,,,,,Leicester City,22,00:16:27.128,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.256656,,,,,,,,,,,,,,,,432eba91-7edb-41ea-a01a-ee6630e9a18f,2636,,"[85.1, 21.5]",3754058,61,,,,,0.3296244,,Right Foot,,,,"[100.3, 26.7]",Ground Pass,,16.064869,Incomplete,,Riyad Mahrez,3814.0,,,,,,2,Regular Play,Marc Albrighton,3307.0,Left Midfield,115,Leicester City,22,"['4ad6f31e-9f9c-4bc3-9748-eac2d5347dd0', '567f947d-3cda-428e-aad9-7e57bd35e0be', 'b1340c8e-6af6-4824-9b2d-b2f16e2216f5']",32,,,,,,,,,,,,,,,,,Leicester City,22,00:16:32.330,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.421259,,,,,,,,,,,,,,,,567f947d-3cda-428e-aad9-7e57bd35e0be,2638,,"[19.8, 53.4]",3754058,61,,,,,0.013512691,,Right Foot,,,,"[27.2, 53.5]",Ground Pass,,7.400676,,,Dan Gosling,3343.0,,,,,Interception,2,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,116,AFC Bournemouth,28,"['432eba91-7edb-41ea-a01a-ee6630e9a18f', '7679082d-109a-46cf-80b9-e52538aedf8c']",33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:33.586,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3.593552,,,,,,,,,,,,,,,,09258ed9-beec-4835-b714-73a3db3a0a13,2644,,"[30.5, 59.3]",3754058,62,,,,,-0.6778237,,Right Foot,,,,"[81.8, 18.0]",High Pass,,65.85879,,,Glenn Murray,3085.0,,True,,,Free Kick,2,From Free Kick,Artur Boruc,20074.0,Goalkeeper,117,AFC Bournemouth,28,['0fcfb1cf-8311-4bab-8a7c-ad7b5d17f809'],13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:13.098,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.599303,,,,,,,,,,,,,,,,79b087ac-1f92-485e-9dcb-c4bac63f257f,2646,,"[81.3, 17.7]",3754058,62,,,,,-1.4444882,,Head,,,,"[82.1, 11.4]",Low Pass,,6.3505907,,,Junior Stanislas,3463.0,,,,,,2,From Free Kick,Glenn Murray,3085.0,Center Forward,117,AFC Bournemouth,28,['89fcdd43-8661-4de8-b37b-698cc3088f98'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:16.692,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.09828,,,,,,,,,,,,,,,,5b481907-2e0d-4fcd-a4d5-69bca8daf3e3,2649,,"[107.9, 13.9]",3754058,62,,,,,0.9224643,,Left Foot,,,,"[110.4, 17.2]",Ground Pass,,4.1400485,Incomplete,,Glenn Murray,3085.0,,,,,,2,From Free Kick,Junior Stanislas,3463.0,Left Midfield,117,AFC Bournemouth,28,"['63e88c33-3e29-4a4f-b2ac-e5d7d5cd169e', 'ebdf73f7-48e5-4c64-a389-236e8e1d1fac']",22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:22.251,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.694569,,,,,,,,,,,,,,,,f3b3ee12-ae0d-4c7c-8e16-4c96fd8693d3,2652,,"[109.0, 0.1]",3754058,62,,,,,1.0324218,,,,,,"[113.3, 7.3]",Low Pass,,8.386298,,,Glenn Murray,3085.0,,,,,Throw-in,2,From Throw In,Charlie Daniels,3345.0,Left Back,118,AFC Bournemouth,28,['d208d922-e779-4b17-a8d1-ac783e5ec25b'],47,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:47.987,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.645052,,,,,,,,,,,,,,,,6c0a29a7-098a-45d1-acfb-089bf5a39a29,2657,,"[114.7, 2.6]",3754058,62,,,,,3.0771658,,Right Foot,,,,"[108.5, 3.0]",Ground Pass,,6.2128897,,,Charlie Daniels,3345.0,,,,,,2,From Throw In,Glenn Murray,3085.0,Center Forward,118,AFC Bournemouth,28,"['2d9db54b-e10c-4e1e-b8ec-2680f0744876', 'ffdde845-fed0-4bde-a158-913dea86baa8']",51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:51.730,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.302369,,,,,,,,,,,,,,,,504acaf8-5306-4931-8896-01f9bf884165,2660,,"[105.2, 6.2]",3754058,62,,,,,2.6402688,,Left Foot,,,,"[87.5, 15.9]",Ground Pass,,20.183657,,,Andrew Surman,3344.0,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,118,AFC Bournemouth,28,['6c2d4f37-8a11-4c5f-95d8-8aa9665ae5bd'],54,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:54.257,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.351711,,,,,,,,,,,,,,,,064f1f94-efd5-4224-8047-2acf473c7023,2663,,"[85.4, 18.0]",3754058,62,,,,,1.9494474,7c27fea2-e387-423b-ae7b-cd60be0ec1e7,Right Foot,,,,"[78.0, 36.6]",Ground Pass,,20.017992,,,Adam Smith,6409.0,True,,,,,2,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,118,AFC Bournemouth,28,['1b730649-898d-4727-9efd-51968cc12277'],56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:56.573,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.172475,,,,,,,,,,,,,,,,ebacbf38-fc4f-4937-a321-1a0dd4a0c34c,2677,,"[120.0, 80.0]",3754058,63,,,,,-1.7916251,,Left Foot,,,,"[112.3, 45.7]",High Pass,True,35.153664,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Matt Ritchie,3049.0,Right Midfield,119,AFC Bournemouth,28,['f762d2a7-27a7-47ef-b0e5-f2e96f95d604'],43,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:18:43.413,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.076785,,,,,,,,,,,,,,,,d7988536-6abe-4c26-8969-4e6e314fa93a,2685,,"[27.4, 49.4]",3754058,63,,,,,0.45204273,,Head,,,,"[48.2, 59.5]",High Pass,,23.1225,,,Jamie Vardy,10960.0,,,,,Recovery,2,Regular Play,Robert Huth,40123.0,Left Center Back,120,Leicester City,22,['99c7608e-be15-4559-ac0a-8707d3dc6465'],51,,,,,,,,,,,,,,,,,Leicester City,22,00:18:51.325,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.952566,,,,,,,,,,,,,,,,16a46146-5e38-4466-9f82-668d2e5a51d3,2688,,"[58.6, 54.6]",3754058,63,,,,,0.19389662,,Left Foot,,,,"[86.1, 60.0]",Ground Pass,,28.025167,,,Nathan Dyer,3631.0,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,120,Leicester City,22,['2f4756fa-10a2-4cd4-adf6-a910ad9cfd55'],55,,,,,,,,,,,,,,,,,Leicester City,22,00:18:55.247,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.817981,,,,,,,,,,,,,,,,4505f2db-90dd-443b-a65c-a92520237196,2691,,"[90.8, 59.5]",3754058,63,,,,,-2.300253,,Right Foot,,,,"[84.9, 52.9]",Ground Pass,,8.852683,,,Riyad Mahrez,3814.0,,,,,,2,Regular Play,Nathan Dyer,3631.0,Right Center Forward,120,Leicester City,22,['37bb6731-2df5-4be7-a82b-e4f92a4ca721'],59,,,,,,,,,,,,,,,,,Leicester City,22,00:18:59.634,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.983477,,,,,,,,,,,,,,,,e5415e04-2061-4a3c-b83f-ee8a7bccba77,2694,,"[87.2, 50.5]",3754058,64,,,,,-1.2363882,,Left Foot,,,,"[91.3, 38.7]",Ground Pass,,12.491998,,,Jamie Vardy,10960.0,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,120,Leicester City,22,['1de2e102-70ca-4149-b7e6-046a631b6c1a'],1,,,,,,,,,,,,,,,,,Leicester City,22,00:19:01.059,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.739666,,,,,,,,,,,,,,,,9ac4b031-4a66-4397-b514-16101ee547c6,2701,,"[88.7, 31.2]",3754058,64,,,,,-0.78859305,,Right Foot,,,,"[104.3, 15.5]",Ground Pass,,22.132555,,,Marc Albrighton,3307.0,,,,,Recovery,2,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,120,Leicester City,22,['8bb98fd5-3b9b-4d61-bc1a-cce2aa05a1bb'],4,,,,,,,,,,,,,,,,,Leicester City,22,00:19:04.877,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2.148334,,,,,,,,,,,,,,,,f0689645-755a-4782-a87c-bbf4d15f9152,2704,,"[109.0, 14.8]",3754058,64,,,,,1.3945202,,Left Foot,True,,,"[114.7, 46.8]",High Pass,,32.503693,Incomplete,,Nathan Dyer,3631.0,,,,,,2,Regular Play,Marc Albrighton,3307.0,Left Midfield,120,Leicester City,22,"['62d6e6b0-d0a4-4e2f-ad62-c8bb50e1b543', 'f67a2b5e-1e95-400f-952e-9a9ce7545b55']",7,,,,,,,,,,,,,,,,,Leicester City,22,00:19:07.655,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.244382,,,,,,,,,,,,,,,,27447697-e8fc-4702-b4fe-062253c0ea44,2708,,"[120.0, 80.0]",3754058,65,,,,,-1.750404,,Left Foot,,,,"[113.5, 44.2]",High Pass,True,36.3853,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Christian Fuchs,3812.0,Left Back,121,Leicester City,22,['00e294b3-0923-4092-be4f-16a6fae60a63'],8,,,,,,,,,,,,,,,,,Leicester City,22,00:20:08.265,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.705152,,,,,,,,,,,,,,,,435e393d-58c7-4168-aa03-2009ceb6d344,2710,,"[120.0, 0.1]",3754058,65,,,,,1.7295539,,Left Foot,,,,"[113.9, 38.2]",High Pass,,38.58523,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Christian Fuchs,3812.0,Left Back,122,Leicester City,22,['1fa90f41-c39a-436f-be60-eada7133cf1f'],40,,,,,,,,,,,,,,,,,Leicester City,22,00:20:40.010,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
